"","homeCode","awayCode","homeTeam","awayTeam","homeScore","awayScore","date","gameID","winner","loser","type","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo"
"844","TOR","PHI","Rush","Phoenix",28,6,2016-06-11,"2016-06-11-PHI-TOR","Rush","Phoenix","regular",1728.04497467733,1045.63030210325,1728.80436668821,1044.87091009237
"845","MTL","OTT","Royal","Outlaws",21,20,2016-06-11,"2016-06-11-OTT-MTL","Royal","Outlaws","regular",1373.62071876244,1434.83716060978,1382.70201017622,1425.755869196
"846","DC","NY","Breeze","Empire",27,26,2016-06-11,"2016-06-11-NY-DC","Breeze","Empire","regular",1504.75540175562,1595.31236657684,1514.82686121126,1585.24090712121
"847","OAK","LA","Spiders","Aviators",27,25,2016-06-11,"2016-06-11-LA-SJ","Spiders","Aviators","regular",1565.04819653832,1372.49876744364,1569.60253454727,1367.94442943469
"848","MAD","DET","Radicals","Mechanix",37,19,2016-06-11,"2016-06-11-DET-MAD","Radicals","Mechanix","regular",1791.93911022105,1031.07527013291,1792.38322404264,1030.63115631132
"849","TB","DAL","Cannons","Legion",21,27,2016-06-11,"2016-06-11-DAL-JAX","Legion","Cannons","regular",1459.40400036225,1613.21510592549,1434.08091326815,1638.5381930196
"850","PIT","CHI","Thunderbirds","Union",26,22,2016-06-11,"2016-06-11-CHI-PIT","Thunderbirds","Union","regular",1573.94249935429,1441.05622384648,1582.99833618986,1432.00038701092
"851","NSH","ATL","Nightwatch","Hustle",24,34,2016-06-11,"2016-06-11-ATL-NSH","Hustle","Nightwatch","regular",1140.85255994308,1441.68658926128,1121.90256024503,1460.63658895933
"840","OTT","PHI","Outlaws","Phoenix",25,13,2016-06-12,"2016-06-12-PHI-OTT","Outlaws","Phoenix","regular",1425.755869196,1044.87091009237,1429.48571409512,1041.14106519325
"841","SF","LA","FlameThrowers","Aviators",22,27,2016-06-12,"2016-06-12-LA-SF","Aviators","FlameThrowers","regular",1629.09832382616,1367.94442943469,1588.05782451686,1408.98492874399
"839","MIN","MAD","Wind Chill","Radicals",16,25,2016-06-17,"2016-06-17-MAD-MIN","Radicals","Wind Chill","regular",1472.03107852903,1792.38322404264,1455.17907705485,1809.23522551682
"833","LA","VAN","Aviators","Riptide",31,24,2016-06-18,"2016-06-18-VAN-LA","Aviators","Riptide","regular",1408.98492874399,1441.87704244279,1433.47850627623,1417.38346491055
"834","OAK","SF","Spiders","FlameThrowers",24,25,2016-06-18,"2016-06-18-SF-SJ","FlameThrowers","Spiders","regular",1569.60253454727,1588.05782451686,1557.26615511173,1600.3942039524
"835","PHI","DC","Phoenix","Breeze",18,34,2016-06-18,"2016-06-18-DC-PHI","Breeze","Phoenix","regular",1041.14106519325,1514.82686121126,1030.46943277818,1525.49849362633
"836","CIN","CHI","Revolution","Union",27,28,2016-06-18,"2016-06-18-CHI-CIN","Union","Revolution","regular",1009.61129236073,1432.00038701092,1006.31738557913,1435.29429379252
"837","TB","CHA","Cannons","Express",21,19,2016-06-18,"2016-06-18-CHA-JAX","Cannons","Express","regular",1434.08091326815,1179.62438176953,1437.34588811839,1176.35940691928
"838","ATX","ATL","Sol","Hustle",29,31,2016-06-18,"2016-06-18-ATL-AUS","Hustle","Sol","regular",1406.10406468478,1460.63658895933,1387.85764350451,1478.8830101396
"829","SD","VAN","Growlers","Riptide",23,25,2016-06-19,"2016-06-19-VAN-SD","Riptide","Growlers","regular",1271.09515993809,1417.38346491055,1256.49130639313,1431.98731845551
"830","NY","PHI","Empire","Phoenix",28,13,2016-06-19,"2016-06-19-PHI-NY","Empire","Phoenix","regular",1585.24090712121,1030.46943277818,1586.68642500418,1029.02391489521
"831","IND","CHI","AlleyCats","Union",29,17,2016-06-19,"2016-06-19-CHI-IND","AlleyCats","Union","regular",1424.32604158313,1435.29429379252,1452.03022797498,1407.59010740068
"832","DAL","ATL","Legion","Hustle",31,21,2016-06-19,"2016-06-19-ATL-DAL","Legion","Hustle","regular",1638.5381930196,1478.8830101396,1650.32695254234,1467.09425061685
"821","OAK","SD","Spiders","Growlers",24,21,2016-06-25,"2016-06-25-SD-SJ","Spiders","Growlers","regular",1557.26615511173,1256.49130639313,1560.45139814202,1253.30606336285
"822","DC","PHI","Breeze","Phoenix",27,16,2016-06-25,"2016-06-25-PHI-DC","Breeze","Phoenix","regular",1525.49849362633,1029.02391489521,1527.33191769874,1027.19049082281
"823","NY","OTT","Empire","Outlaws",23,21,2016-06-25,"2016-06-25-OTT-NY","Empire","Outlaws","regular",1586.68642500418,1429.48571409512,1592.15559421234,1424.01654488695
"824","CHA","NSH","Express","Nightwatch",28,19,2016-06-25,"2016-06-25-NSH-CHA","Express","Nightwatch","regular",1176.35940691928,1121.90256024503,1195.16101867093,1103.10094849339
"825","CHI","MAD","Union","Radicals",10,21,2016-06-25,"2016-06-25-MAD-CHI","Radicals","Union","regular",1407.59010740068,1809.23522551682,1394.65111613731,1822.17421678019
"826","VAN","LA","Riptide","Aviators",20,21,2016-06-25,"2016-06-25-LA-VAN","Aviators","Riptide","regular",1431.98731845551,1433.47850627623,1419.28737500245,1446.17844972929
"827","DET","IND","Mechanix","AlleyCats",22,29,2016-06-25,"2016-06-25-IND-DET","AlleyCats","Mechanix","regular",1030.63115631132,1452.03022797498,1020.70586523703,1461.95551904926
"828","TB","ATX","Cannons","Sol",24,26,2016-06-25,"2016-06-25-AUS-JAX","Sol","Cannons","regular",1437.34588811839,1387.85764350451,1415.65744702317,1409.54608459973
"815","SF","SD","FlameThrowers","Growlers",29,25,2016-06-26,"2016-06-26-SD-SF","FlameThrowers","Growlers","regular",1600.3942039524,1253.30606336285,1603.23744332726,1250.46282398798
"816","PHI","OTT","Phoenix","Outlaws",22,30,2016-06-26,"2016-06-26-OTT-PHI","Outlaws","Phoenix","regular",1027.19049082281,1424.01654488695,1015.50665142884,1435.70038428092
"817","CAR","NSH","Flyers","Nightwatch",28,19,2016-06-26,"2016-06-26-NSH-RAL","Flyers","Nightwatch","regular",1549.64890939181,1103.10094849339,1551.93088795911,1100.81896992609
"818","CIN","MAD","Revolution","Radicals",22,25,2016-06-26,"2016-06-26-MAD-CIN","Radicals","Revolution","regular",1006.31738557913,1822.17421678019,1005.33271972934,1823.15888262998
"819","SEA","LA","Cascades","Aviators",16,22,2016-06-26,"2016-06-26-LA-SEA","Aviators","Cascades","regular",1562.49359505742,1446.17844972929,1521.22329750337,1487.44874728334
"820","PIT","IND","Thunderbirds","AlleyCats",25,29,2016-06-26,"2016-06-26-IND-PIT","AlleyCats","Thunderbirds","regular",1582.99833618986,1461.95551904926,1548.72516246577,1496.22869277335
"813","PIT","DET","Thunderbirds","Mechanix",31,13,2016-07-01,"2016-07-01-DET-PIT","Thunderbirds","Mechanix","regular",1548.72516246577,1020.70586523703,1550.52603304006,1018.90499466275
"814","CAR","ATL","Flyers","Hustle",28,22,2016-07-01,"2016-07-01-ATL-RAL","Flyers","Hustle","regular",1551.93088795911,1467.09425061685,1565.74653709748,1453.27860147848
"805","LA","VAN","Aviators","Riptide",28,26,2016-07-02,"2016-07-02-VAN-LA","Aviators","Riptide","regular",1487.44874728334,1419.28737500245,1495.87716536838,1410.85895691741
"806","MTL","TOR","Royal","Rush",18,29,2016-07-02,"2016-07-02-TOR-MTL","Rush","Royal","regular",1382.70201017622,1728.80436668821,1366.31900384919,1745.18737301523
"807","SD","OAK","Growlers","Spiders",32,21,2016-07-02,"2016-07-02-SJ-SD","Growlers","Spiders","regular",1250.46282398798,1560.45139814202,1313.9282392155,1496.9859829145
"808","IND","PIT","AlleyCats","Thunderbirds",26,31,2016-07-02,"2016-07-02-PIT-IND","Thunderbirds","AlleyCats","regular",1496.22869277335,1550.52603304006,1466.45565865205,1580.29906716136
"809","OTT","NY","Outlaws","Empire",24,19,2016-07-02,"2016-07-02-NY-OTT","Outlaws","Empire","regular",1435.70038428092,1592.15559421234,1467.72778781699,1560.12819067626
"810","ATX","DAL","Sol","Legion",22,26,2016-07-02,"2016-07-02-DAL-AUS","Legion","Sol","regular",1409.54608459973,1650.32695254234,1393.66823454355,1666.20480259853
"811","MIN","CIN","Wind Chill","Revolution",28,21,2016-07-02,"2016-07-02-CIN-MIN","Wind Chill","Revolution","regular",1455.17907705485,1005.33271972934,1457.20029133725,1003.31150544694
"812","NSH","CHA","Nightwatch","Express",19,15,2016-07-02,"2016-07-02-CHA-NSH","Nightwatch","Express","regular",1100.81896992609,1195.16101867093,1124.50651098112,1171.47347761589
"804","TOR","NY","Rush","Empire",22,20,2016-07-03,"2016-07-03-NY-TOR","Rush","Empire","regular",1745.18737301523,1560.12819067626,1749.92403509113,1555.39152860037
"803","CHI","MAD","Union","Radicals",16,19,2016-07-08,"2016-07-08-MAD-CHI","Radicals","Union","regular",1394.65111613731,1823.15888262998,1388.24051235055,1829.56948641674
"796","SEA","VAN","Cascades","Riptide",31,27,2016-07-09,"2016-07-09-VAN-SEA","Cascades","Riptide","regular",1521.22329750337,1410.85895691741,1531.33860538073,1400.74364904005
"797","SF","OAK","FlameThrowers","Spiders",27,20,2016-07-09,"2016-07-09-SJ-SF","FlameThrowers","Spiders","regular",1603.23744332726,1496.9859829145,1616.56939602606,1483.6540302157
"798","LA","SD","Aviators","Growlers",30,24,2016-07-09,"2016-07-09-SD-LA","Aviators","Growlers","regular",1495.87716536838,1313.9282392155,1504.40420893248,1305.4011956514
"799","DAL","CAR","Legion","Flyers",27,22,2016-07-09,"2016-07-09-RAL-DAL","Legion","Flyers","regular",1666.20480259853,1565.74653709748,1678.01691975789,1553.93441993812
"800","OTT","PHI","Outlaws","Phoenix",37,16,2016-07-09,"2016-07-09-PHI-OTT","Outlaws","Phoenix","regular",1467.72778781699,1015.50665142884,1470.69055571566,1012.54388353018
"801","PIT","MIN","Thunderbirds","Wind Chill",29,21,2016-07-09,"2016-07-09-MIN-PIT","Thunderbirds","Wind Chill","regular",1580.29906716136,1457.20029133725,1593.27559775972,1444.22376073889
"802","NSH","TB","Nightwatch","Cannons",30,26,2016-07-09,"2016-07-09-JAX-NSH","Nightwatch","Cannons","regular",1124.50651098112,1415.65744702317,1164.18188389154,1375.98207411275
"791","ATX","CAR","Sol","Flyers",33,12,2016-07-10,"2016-07-10-RAL-AUS","Sol","Flyers","regular",1393.66823454355,1553.93441993812,1449.52692970215,1498.07572477952
"792","MTL","PHI","Royal","Phoenix",27,19,2016-07-10,"2016-07-10-PHI-MTL","Royal","Phoenix","regular",1366.31900384919,1012.54388353018,1370.05463532508,1008.80825205429
"793","DET","MIN","Mechanix","Wind Chill",19,20,2016-07-10,"2016-07-10-MIN-DET","Wind Chill","Mechanix","regular",1018.90499466275,1444.22376073889,1015.65376039128,1447.47499501036
"794","ATL","TB","Hustle","Cannons",27,26,2016-07-10,"2016-07-10-JAX-ATL","Hustle","Cannons","regular",1453.27860147848,1375.98207411275,1458.3764275429,1370.88424804833
"795","MAD","IND","Radicals","AlleyCats",23,17,2016-07-10,"2016-07-10-IND-MAD","Radicals","AlleyCats","regular",1829.56948641674,1466.45565865205,1832.70491302907,1463.32023203971
"788","LA","SEA","Aviators","Cascades",23,31,2016-07-16,"2016-07-16-SEA-LA","Cascades","Aviators","playoff",1504.40420893248,1531.33860538073,1453.05738613972,1582.68542817349
"789","DC","NY","Breeze","Empire",24,20,2016-07-16,"2016-07-16-NY-DC","Breeze","Empire","playoff",1527.33191769874,1555.39152860037,1552.13811690781,1530.5853293913
"790","PIT","MIN","Thunderbirds","Wind Chill",20,18,2016-07-16,"2016-07-16-MIN-PIT","Thunderbirds","Wind Chill","playoff",1593.27559775972,1447.47499501036,1601.00159431065,1439.74899845943
"786","SF","SEA","FlameThrowers","Cascades",17,23,2016-07-17,"2016-07-17-SEA-SF","Cascades","FlameThrowers","playoff",1616.56939602606,1582.68542817349,1566.40750356703,1632.84732063252
"787","CAR","ATL","Flyers","Hustle",23,25,2016-07-17,"2016-07-17-ATL-RAL","Hustle","Flyers","playoff",1498.07572477952,1458.3764275429,1469.52867252507,1486.92347979735
"783","MAD","PIT","Radicals","Thunderbirds",20,16,2016-07-23,"2016-07-23-PIT-MAD","Radicals","Thunderbirds","playoff",1832.70491302907,1601.00159431065,1839.92399534859,1593.78251199113
"784","TOR","DC","Rush","Breeze",23,21,2016-07-23,"2016-07-23-DC-TOR","Rush","Breeze","playoff",1749.92403509113,1552.13811690781,1755.83128067144,1546.23087132749
"785","DAL","ATL","Legion","Hustle",28,21,2016-07-23,"2016-07-23-ATL-DAL","Legion","Hustle","playoff",1678.01691975789,1486.92347979735,1689.59904085599,1475.34135869925
"781","DAL","TOR","Legion","Rush",27,20,2016-08-06,"2016-08-06-TOR-DAL","Legion","Rush","semi",1689.59904085599,1755.83128067144,1735.8386013285,1709.59172019894
"782","MAD","SEA","Radicals","Cascades",25,26,2016-08-06,"2016-08-06-SEA-MAD","Cascades","Radicals","semi",1839.92399534859,1632.84732063252,1813.94669562319,1658.82462035792
"780","DAL","SEA","Legion","Cascades",33,27,2016-08-07,"2016-08-07-SEA-DAL","Legion","Cascades","championship",1735.8386013285,1658.82462035792,1764.49905637535,1630.16416531106
"774","SEA","VAN","Cascades","Riptide",29,18,2017-04-01,"2017-04-01-VAN-SEA","Cascades","Riptide","regular",1630.16416531106,1400.74364904005,1638.62741600165,1392.28039834947
"775","SF","OAK","FlameThrowers","Spiders",34,29,2017-04-01,"2017-04-01-SJ-SF","FlameThrowers","Spiders","regular",1566.40750356703,1483.6540302157,1579.25367237752,1470.80786140522
"776","TB","NSH","Cannons","Nightwatch",40,23,2017-04-01,"2017-04-01-NSH-JAX","Cannons","Nightwatch","regular",1370.88424804833,1164.18188389154,1382.00273891121,1153.06339302867
"777","SD","LA","Growlers","Aviators",26,31,2017-04-01,"2017-04-01-LA-SD","Aviators","Growlers","regular",1305.4011956514,1453.05738613972,1281.67440383739,1476.78417795372
"778","DAL","ATX","Legion","Sol",21,17,2017-04-01,"2017-04-01-AUS-DAL","Legion","Sol","regular",1764.49905637535,1449.52692970215,1767.91256213338,1446.11342394412
"779","CAR","ATL","Flyers","Hustle",27,19,2017-04-01,"2017-04-01-ATL-RAL","Flyers","Hustle","regular",1469.52867252507,1475.34135869925,1492.76987791449,1452.10015330983
"773","IND","MAD","AlleyCats","Radicals",19,24,2017-04-02,"2017-04-02-MAD-IND","Radicals","AlleyCats","regular",1463.32023203971,1813.94669562319,1451.72593932122,1825.54098834169
"769","NY","TOR","Empire","Rush",17,22,2017-04-08,"2017-04-08-TOR-NY","Rush","Empire","regular",1530.5853293913,1709.59172019894,1508.94005770563,1731.2369918846
"770","OAK","SF","Spiders","FlameThrowers",24,22,2017-04-08,"2017-04-08-SF-SJ","Spiders","FlameThrowers","regular",1470.80786140522,1579.25367237752,1487.75261028212,1562.30892350061
"771","ATX","CAR","Sol","Flyers",19,26,2017-04-08,"2017-04-08-RAL-AUS","Flyers","Sol","regular",1446.11342394412,1492.76987791449,1411.02096111985,1527.86234073876
"772","IND","DET","AlleyCats","Mechanix",25,15,2017-04-08,"2017-04-08-DET-IND","AlleyCats","Mechanix","regular",1451.72593932122,1015.65376039128,1454.25327695836,1013.12642275414
"766","LA","VAN","Aviators","Riptide",21,18,2017-04-09,"2017-04-09-VAN-LA","Aviators","Riptide","regular",1476.78417795372,1392.28039834947,1486.64204822713,1382.42252807606
"767","DC","TOR","Breeze","Rush",32,21,2017-04-09,"2017-04-09-TOR-DC","Breeze","Rush","regular",1546.23087132749,1731.2369918846,1594.30388241306,1683.16398079904
"768","DAL","CAR","Legion","Flyers",33,18,2017-04-09,"2017-04-09-RAL-DAL","Legion","Flyers","regular",1767.91256213338,1527.86234073876,1776.82701821152,1518.94788466062
"764","TB","CAR","Cannons","Flyers",18,25,2017-04-15,"2017-04-15-RAL-JAX","Flyers","Cannons","regular",1382.00273891121,1518.94788466062,1353.63916753557,1547.31145603626
"765","NSH","ATL","Nightwatch","Hustle",27,37,2017-04-15,"2017-04-15-ATL-NSH","Hustle","Nightwatch","regular",1153.06339302867,1452.10015330983,1133.98102291099,1471.18252342751
"763","OAK","SD","Spiders","Growlers",30,25,2017-04-21,"2017-04-21-SD-SJ","Spiders","Growlers","regular",1487.75261028212,1281.67440383739,1494.66792688155,1274.75908723797
"755","VAN","SEA","Riptide","Cascades",24,27,2017-04-22,"2017-04-22-SEA-VAN","Cascades","Riptide","regular",1382.42252807606,1638.62741600165,1369.47500897137,1651.57493510633
"756","SF","SD","FlameThrowers","Growlers",28,19,2017-04-22,"2017-04-22-SD-SF","FlameThrowers","Growlers","regular",1562.30892350061,1274.75908723797,1568.00636720137,1269.06164353722
"757","PHI","MTL","Phoenix","Royal",23,24,2017-04-22,"2017-04-22-MTL-PHI","Royal","Phoenix","regular",1008.80825205429,1370.05463532508,1004.51720690063,1374.34568047874
"758","ATL","TB","Hustle","Cannons",25,27,2017-04-22,"2017-04-22-JAX-ATL","Cannons","Hustle","regular",1471.18252342751,1353.63916753557,1447.85744844048,1376.9642425226
"759","MIN","IND","Wind Chill","AlleyCats",26,16,2017-04-22,"2017-04-22-IND-MIN","Wind Chill","AlleyCats","regular",1439.74899845943,1454.25327695836,1466.01993971499,1427.98233570279
"760","CAR","DC","Flyers","Breeze",23,21,2017-04-22,"2017-04-22-DC-RAL","Flyers","Breeze","regular",1547.31145603626,1594.30388241306,1560.96675531311,1580.6485831362
"761","ATX","DAL","Sol","Legion",24,30,2017-04-22,"2017-04-22-DAL-AUS","Legion","Sol","regular",1411.02096111985,1776.82701821152,1399.20321526109,1788.64476407028
"762","PIT","CHI","Thunderbirds","Union",30,22,2017-04-22,"2017-04-22-CHI-PIT","Thunderbirds","Union","regular",1593.78251199113,1388.24051235055,1602.28690941103,1379.73611493065
"753","NY","MTL","Empire","Royal",21,8,2017-04-23,"2017-04-23-MTL-NY","Empire","Royal","regular",1508.94005770563,1374.34568047874,1523.66353461949,1359.62220356488
"754","NSH","TB","Nightwatch","Cannons",11,14,2017-04-23,"2017-04-23-JAX-NSH","Cannons","Nightwatch","regular",1133.98102291099,1376.9642425226,1120.40979664644,1390.53546878715
"752","SEA","OAK","Cascades","Spiders",26,27,2017-04-28,"2017-04-28-SJ-SEA","Spiders","Cascades","regular",1651.57493510633,1494.66792688155,1636.41072208323,1509.83213990465
"742","VAN","OAK","Riptide","Spiders",22,28,2017-04-29,"2017-04-29-SJ-VAN","Spiders","Riptide","regular",1369.47500897137,1509.83213990465,1343.17928825279,1536.12786062323
"743","LA","SF","Aviators","FlameThrowers",22,26,2017-04-29,"2017-04-29-SF-LA","FlameThrowers","Aviators","regular",1486.64204822713,1568.00636720137,1461.4204653349,1593.2279500936
"744","NY","PHI","Empire","Phoenix",18,13,2017-04-29,"2017-04-29-PHI-NY","Empire","Phoenix","regular",1523.66353461949,1004.51720690063,1524.81887724392,1003.3618642762
"745","DC","OTT","Breeze","Outlaws",29,24,2017-04-29,"2017-04-29-OTT-DC","Breeze","Outlaws","regular",1580.6485831362,1470.69055571566,1591.93198924386,1459.407149608
"746","TOR","MTL","Rush","Royal",19,22,2017-04-29,"2017-04-29-MTL-TOR","Royal","Rush","regular",1683.16398079904,1359.62220356488,1651.09010262852,1391.6960817354
"747","MIN","MAD","Wind Chill","Radicals",22,20,2017-04-29,"2017-04-29-MAD-MIN","Wind Chill","Radicals","regular",1466.01993971499,1825.54098834169,1496.53569614045,1795.02523191624
"748","PIT","IND","Thunderbirds","AlleyCats",26,25,2017-04-29,"2017-04-29-IND-PIT","Thunderbirds","AlleyCats","regular",1602.28690941103,1427.98233570279,1605.44732389618,1424.82192121764
"749","NSH","DAL","Nightwatch","Legion",8,27,2017-04-29,"2017-04-29-DAL-NSH","Legion","Nightwatch","regular",1120.40979664644,1788.64476407028,1115.97760923199,1793.07695148473
"750","DET","CHI","Mechanix","Union",23,14,2017-04-29,"2017-04-29-CHI-DET","Mechanix","Union","regular",1013.12642275414,1379.73611493065,1077.79302935556,1315.06950832923
"751","CAR","ATX","Flyers","Sol",28,23,2017-04-29,"2017-04-29-AUS-RAL","Flyers","Sol","regular",1560.96675531311,1399.20321526109,1569.68111644308,1390.48885413111
"738","SD","SF","Growlers","FlameThrowers",20,21,2017-04-30,"2017-04-30-SF-SD","FlameThrowers","Growlers","regular",1269.06164353722,1593.2279500936,1264.06545530254,1598.22413832827
